level,section_code,section_name,division_code,division_name,group_code,group_name,class_code,class_name,gb_source_row,status,notes
group,C,制造业,16,烟草制品业,161,烟叶复烤,,,1895,BASE_CATALOG,
class,C,制造业,16,烟草制品业,161,烟叶复烤,1610,烟叶复烤,1895,BASE_CATALOG,same_row_group_and_class
group,C,制造业,16,烟草制品业,162,卷烟制造,,,1902,BASE_CATALOG,
class,C,制造业,16,烟草制品业,162,卷烟制造,1620,卷烟制造,1902,BASE_CATALOG,same_row_group_and_class
group,C,制造业,16,烟草制品业,169,其他烟草制品制造,,,1914,BASE_CATALOG,
class,C,制造业,16,烟草制品业,169,其他烟草制品制造,1690,其他烟草制品制造,1914,BASE_CATALOG,same_row_group_and_class
division,C,制造业,17,纺织业,,,,,1926,BASE_CATALOG,
group,C,制造业,17,纺织业,171,棉纺织及印染精加工,,,1927,BASE_CATALOG,
class,C,制造业,17,纺织业,171,棉纺织及印染精加工,1711,棉纺纱加工,1931,BASE_CATALOG,
class,C,制造业,17,纺织业,171,棉纺织及印染精加工,1712,棉织造加工,1948,BASE_CATALOG,
class,C,制造业,17,纺织业,171,棉纺织及印染精加工,1713,棉印染精加工,1961,BASE_CATALOG,
group,C,制造业,17,纺织业,172,毛纺织及染整精加工,,,1967,BASE_CATALOG,
class,C,制造业,17,纺织业,172,毛纺织及染整精加工,1721,毛条和毛纱线加工,1968,BASE_CATALOG,
class,C,制造业,17,纺织业,172,毛纺织及染整精加工,1722,毛织造加工,1983,BASE_CATALOG,
class,C,制造业,17,纺织业,172,毛纺织及染整精加工,1723,毛染整精加工,1993,BASE_CATALOG,
group,C,制造业,17,纺织业,173,麻纺织及染整精加工,,,2002,BASE_CATALOG,
class,C,制造业,17,纺织业,173,麻纺织及染整精加工,1731,麻纤维纺前加工和纺纱,2003,BASE_CATALOG,
class,C,制造业,17,纺织业,173,麻纺织及染整精加工,1732,麻织造加工,2011,BASE_CATALOG,
class,C,制造业,17,纺织业,173,麻纺织及染整精加工,1733,麻染整精加工,2022,BASE_CATALOG,
group,C,制造业,17,纺织业,174,丝绢纺织及印染精加工,,,2030,BASE_CATALOG,
class,C,制造业,17,纺织业,174,丝绢纺织及印染精加工,1741,缫丝加工,2031,BASE_CATALOG,
class,C,制造业,17,纺织业,174,丝绢纺织及印染精加工,1742,绢纺和丝织加工,2040,BASE_CATALOG,
class,C,制造业,17,纺织业,174,丝绢纺织及印染精加工,1743,丝印染精加工,2049,BASE_CATALOG,
group,C,制造业,17,纺织业,175,化纤织造及印染精加工,,,2053,BASE_CATALOG,
class,C,制造业,17,纺织业,175,化纤织造及印染精加工,1751,化纤织造加工,2055,BASE_CATALOG,
class,C,制造业,17,纺织业,175,化纤织造及印染精加工,1752,化纤织物染整精加工,2064,BASE_CATALOG,
group,C,制造业,17,纺织业,176,针织或钩针编织物及其制品制造,,,2069,BASE_CATALOG,
class,C,制造业,17,纺织业,176,针织或钩针编织物及其制品制造,1761,针织或钩针编织物织造,2070,BASE_CATALOG,
class,C,制造业,17,纺织业,176,针织或钩针编织物及其制品制造,1762,针织或钩针编织物印染精加工,2096,BASE_CATALOG,
class,C,制造业,17,纺织业,176,针织或钩针编织物及其制品制造,1763,针织或钩针编织品制造,2108,BASE_CATALOG,
group,C,制造业,17,纺织业,177,家用纺织制成品制造,,,2128,BASE_CATALOG,
class,C,制造业,17,纺织业,177,家用纺织制成品制造,1771,床上用品制造,2129,BASE_CATALOG,
class,C,制造业,17,纺织业,177,家用纺织制成品制造,1772,毛巾类制品制造,2176,BASE_CATALOG,
class,C,制造业,17,纺织业,177,家用纺织制成品制造,1773,窗帘、布艺类产品制造,2185,BASE_CATALOG,
class,C,制造业,17,纺织业,177,家用纺织制成品制造,1779,其他家用纺织制成品制造,2205,BASE_CATALOG,
group,C,制造业,17,纺织业,178,产业用纺织制成品制造,,,2238,BASE_CATALOG,
class,C,制造业,17,纺织业,178,产业用纺织制成品制造,1781,非织造布制造,2240,BASE_CATALOG,
class,C,制造业,17,纺织业,178,产业用纺织制成品制造,1782,绳、索、缆制造,2253,BASE_CATALOG,
class,C,制造业,17,纺织业,178,产业用纺织制成品制造,1783,纺织带和帘子布制造,2276,BASE_CATALOG,
class,C,制造业,17,纺织业,178,产业用纺织制成品制造,1784,篷、帆布制造,2297,BASE_CATALOG,
class,C,制造业,17,纺织业,178,产业用纺织制成品制造,1789,其他产业用纺织制成品制造,2325,BASE_CATALOG,
division,C,制造业,18,纺织服装、服饰业,,,,,2344,BASE_CATALOG,
group,C,制造业,18,纺织服装、服饰业,181,机织服装制造,,,2345,BASE_CATALOG,
class,C,制造业,18,纺织服装、服饰业,181,机织服装制造,1811,运动机织服装制造,2347,BASE_CATALOG,
class,C,制造业,18,纺织服装、服饰业,181,机织服装制造,1819,其他机织服装制造,2362,BASE_CATALOG,
group,C,制造业,18,纺织服装、服饰业,182,针织或钩针编织服装制造,,,2394,BASE_CATALOG,
class,C,制造业,18,纺织服装、服饰业,182,针织或钩针编织服装制造,1821,运动休闲针织服装制造,2396,BASE_CATALOG,
class,C,制造业,18,纺织服装、服饰业,182,针织或钩针编织服装制造,1829,其他针织或钩针编织服装制造,2415,BASE_CATALOG,
group,C,制造业,18,纺织服装、服饰业,183,服饰制造,,,2456,BASE_CATALOG,
class,C,制造业,18,纺织服装、服饰业,183,服饰制造,1830,服饰制造,2456,BASE_CATALOG,same_row_group_and_class
division,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,,,,,2500,BASE_CATALOG,
group,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,191,皮革鞣制加工,,,2504,BASE_CATALOG,
class,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,191,皮革鞣制加工,1910,皮革鞣制加工,2504,BASE_CATALOG,same_row_group_and_class
group,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,192,皮革制品制造,,,2514,BASE_CATALOG,
class,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,192,皮革制品制造,1921,皮革服装制造,2515,BASE_CATALOG,
class,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,192,皮革制品制造,1922,皮箱、包(袋)制造,2527,BASE_CATALOG,
class,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,192,皮革制品制造,1923,皮手套及皮装饰制品制造,2546,BASE_CATALOG,
class,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,192,皮革制品制造,1929,其他皮革制品制造,2554,BASE_CATALOG,
group,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,193,毛皮鞣制及制品加工,,,2569,BASE_CATALOG,
class,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,193,毛皮鞣制及制品加工,1931,毛皮鞣制加工,2570,BASE_CATALOG,
class,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,193,毛皮鞣制及制品加工,1932,毛皮服装加工,2578,BASE_CATALOG,
class,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,193,毛皮鞣制及制品加工,1939,其他毛皮制品加工,2587,BASE_CATALOG,
group,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,194,羽毛（绒）加工及制品制造,,,2596,BASE_CATALOG,
class,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,194,羽毛（绒）加工及制品制造,1941,羽毛(绒)加工,2597,BASE_CATALOG,
class,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,194,羽毛（绒）加工及制品制造,1942,羽毛(绒)制品加工,2603,BASE_CATALOG,
group,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,195,制鞋业,,,2611,BASE_CATALOG,
class,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,195,制鞋业,1951,纺织面料鞋制造,2613,BASE_CATALOG,
class,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,195,制鞋业,1952,皮鞋制造,2632,BASE_CATALOG,
class,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,195,制鞋业,1953,塑料鞋制造,2643,BASE_CATALOG,
class,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,195,制鞋业,1954,橡胶鞋制造,2653,BASE_CATALOG,
class,C,制造业,19,皮革、毛皮、羽毛及其制品和制鞋业,195,制鞋业,1959,其他制鞋业,2663,BASE_CATALOG,
division,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,,,,,2666,BASE_CATALOG,
group,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,201,木材加工,,,2667,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,201,木材加工,2011,锯材加工,2668,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,201,木材加工,2012,木片加工,2676,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,201,木材加工,2013,单板加工,2686,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,201,木材加工,2019,其他木材加工,2693,BASE_CATALOG,
group,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,202,人造板制造,,,2705,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,202,人造板制造,2021,胶合板制造,2707,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,202,人造板制造,2022,纤维板制造,2712,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,202,人造板制造,2023,刨花板制造,2716,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,202,人造板制造,2029,其他人造板制造,2722,BASE_CATALOG,
group,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,203,木质制品制造,,,2732,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,203,木质制品制造,2031,建筑用木料及木材组件加工,2734,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,203,木质制品制造,2032,木门窗制造,2744,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,203,木质制品制造,2033,木楼梯制造,2751,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,203,木质制品制造,2034,木地板制造,2755,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,203,木质制品制造,2035,木制容器制造,2765,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,203,木质制品制造,2039,软木制品及其他木制品制造,2771,BASE_CATALOG,
group,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,204,竹、藤、棕、草等制品制造,,,2784,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,204,竹、藤、棕、草等制品制造,2041,竹制品制造,2786,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,204,竹、藤、棕、草等制品制造,2042,藤制品制造,2800,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,204,竹、藤、棕、草等制品制造,2043,棕制品制造,2812,BASE_CATALOG,
class,C,制造业,20,木材加工和木、竹、藤、棕、草制品业,204,竹、藤、棕、草等制品制造,2049,草及其他制品制造,2821,BASE_CATALOG,
division,C,制造业,21,家具制造业,,,,,2831,BASE_CATALOG,
group,C,制造业,21,家具制造业,211,木质家具制造,,,2839,BASE_CATALOG,
class,C,制造业,21,家具制造业,211,木质家具制造,2110,木质家具制造,2839,BASE_CATALOG,same_row_group_and_class
group,C,制造业,21,家具制造业,212,竹、藤家具制造,,,2852,BASE_CATALOG,
class,C,制造业,21,家具制造业,212,竹、藤家具制造,2120,竹、藤家具制造,2852,BASE_CATALOG,same_row_group_and_class
group,C,制造业,21,家具制造业,213,金属家具制造,,,2871,BASE_CATALOG,
class,C,制造业,21,家具制造业,213,金属家具制造,2130,金属家具制造,2871,BASE_CATALOG,same_row_group_and_class
group,C,制造业,21,家具制造业,214,塑料家具制造,,,2885,BASE_CATALOG,
class,C,制造业,21,家具制造业,214,塑料家具制造,2140,塑料家具制造,2885,BASE_CATALOG,same_row_group_and_class
group,C,制造业,21,家具制造业,219,其他家具制造,,,2892,BASE_CATALOG,
class,C,制造业,21,家具制造业,219,其他家具制造,2190,其他家具制造,2892,BASE_CATALOG,same_row_group_and_class
division,C,制造业,22,造纸和纸制品业,,,,,2903,BASE_CATALOG,
group,C,制造业,22,造纸和纸制品业,221,纸浆制造,,,2908,BASE_CATALOG,
class,C,制造业,22,造纸和纸制品业,221,纸浆制造,2211,木竹浆制造,2910,BASE_CATALOG,
class,C,制造业,22,造纸和纸制品业,221,纸浆制造,2212,非木竹浆制造,2920,BASE_CATALOG,
group,C,制造业,22,造纸和纸制品业,222,造纸,,,2929,BASE_CATALOG,
class,C,制造业,22,造纸和纸制品业,222,造纸,2221,机制纸及纸板制造,2931,BASE_CATALOG,
class,C,制造业,22,造纸和纸制品业,222,造纸,2222,手工纸制造,2949,BASE_CATALOG,
class,C,制造业,22,造纸和纸制品业,222,造纸,2223,加工纸制造,2954,BASE_CATALOG,
group,C,制造业,22,造纸和纸制品业,223,纸制品制造,,,2962,BASE_CATALOG,
class,C,制造业,22,造纸和纸制品业,223,纸制品制造,2231,纸和纸板容器制造,2964,BASE_CATALOG,
class,C,制造业,22,造纸和纸制品业,223,纸制品制造,2239,其他纸制品制造,2973,BASE_CATALOG,
division,C,制造业,23,印刷和记录媒介复制业,,,,,2990,BASE_CATALOG,
group,C,制造业,23,印刷和记录媒介复制业,231,印刷,,,2991,BASE_CATALOG,
class,C,制造业,23,印刷和记录媒介复制业,231,印刷,2311,书、报刊印刷,2992,BASE_CATALOG,
class,C,制造业,23,印刷和记录媒介复制业,231,印刷,2312,本册印制,3002,BASE_CATALOG,
class,C,制造业,23,印刷和记录媒介复制业,231,印刷,2319,包装装潢及其他印刷,3007,BASE_CATALOG,
group,C,制造业,23,印刷和记录媒介复制业,232,装订及印刷相关服务,,,3021,BASE_CATALOG,
class,C,制造业,23,印刷和记录媒介复制业,232,装订及印刷相关服务,2320,装订及印刷相关服务,3021,BASE_CATALOG,same_row_group_and_class
group,C,制造业,23,印刷和记录媒介复制业,233,记录媒介复制,,,3027,BASE_CATALOG,
class,C,制造业,23,印刷和记录媒介复制业,233,记录媒介复制,2330,记录媒介复制,3027,BASE_CATALOG,same_row_group_and_class
division,C,制造业,24,文教、工美、体育和娱乐用品制造业,,,,,3042,BASE_CATALOG,
group,C,制造业,24,文教、工美、体育和娱乐用品制造业,241,文教办公用品制造,,,3043,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,241,文教办公用品制造,2411,文具制造,3044,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,241,文教办公用品制造,2412,笔的制造,3081,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,241,文教办公用品制造,2413,教学用模型及教具制造,3091,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,241,文教办公用品制造,2414,墨水、墨汁制造,3108,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,241,文教办公用品制造,2419,其他文教办公用品制造,3116,BASE_CATALOG,
group,C,制造业,24,文教、工美、体育和娱乐用品制造业,242,乐器制造,,,3126,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,242,乐器制造,2421,中乐器制造,3128,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,242,乐器制造,2422,西乐器制造,3135,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,242,乐器制造,2423,电子乐器制造,3145,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,242,乐器制造,2429,其他乐器及零件制造,3152,BASE_CATALOG,
group,C,制造业,24,文教、工美、体育和娱乐用品制造业,243,工艺美术及礼仪用品制造,,,3158,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,243,工艺美术及礼仪用品制造,2431,雕塑工艺品制造,3159,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,243,工艺美术及礼仪用品制造,2432,金属工艺品制造,3188,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,243,工艺美术及礼仪用品制造,2433,漆器工艺品制造,3208,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,243,工艺美术及礼仪用品制造,2434,花画工艺品制造,3221,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,243,工艺美术及礼仪用品制造,2435,天然植物纤维编织工艺品制造,3234,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,243,工艺美术及礼仪用品制造,2436,抽纱刺绣工艺品制造,3246,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,243,工艺美术及礼仪用品制造,2437,地毯、挂毯制造,3258,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,243,工艺美术及礼仪用品制造,2438,珠宝首饰及有关物品制造,3273,BASE_CATALOG,
class,C,制造业,24,文教、工美、体育和娱乐用品制造业,243,工艺美术及礼仪用品制造,2439,其他工艺美术及礼仪用品制造,3295,BASE_CATALOG,
